,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
654,2020-10-05,149.18953832591887,114.16804378729623,179.5382593371945,149.18953832591887,149.18953832591887,-4.3719640519484635,-4.3719640519484635,-4.3719640519484635,1.8228906089363104,1.8228906089363104,1.8228906089363104,-6.194854660884775,-6.194854660884775,-6.194854660884775,0.0,0.0,0.0,144.81757427397042
655,2020-10-06,149.75630982128456,109.97885181764912,176.3902932019955,149.75630982128456,149.75630982128456,-5.902333872277732,-5.902333872277732,-5.902333872277732,0.8452240310673842,0.8452240310673842,0.8452240310673842,-6.747557903345117,-6.747557903345117,-6.747557903345117,0.0,0.0,0.0,143.85397594900684
656,2020-10-07,150.32308131665027,110.91672766952941,175.20514477423256,150.32308131665027,150.32308131665027,-6.184172250632848,-6.184172250632848,-6.184172250632848,0.9487468804396021,0.9487468804396021,0.9487468804396021,-7.13291913107245,-7.13291913107245,-7.13291913107245,0.0,0.0,0.0,144.13890906601742
657,2020-10-08,150.889852812016,111.64409725277943,177.2357276145951,150.889852812016,150.889852812016,-6.851405304087357,-6.851405304087357,-6.851405304087357,0.49015521355564434,0.49015521355564434,0.49015521355564434,-7.3415605176430025,-7.3415605176430025,-7.3415605176430025,0.0,0.0,0.0,144.03844750792862
658,2020-10-09,151.4566243073817,111.64832792154482,177.26791435457355,151.4566243073817,151.4566243073817,-7.391062293774867,-7.391062293774867,-7.391062293774867,-0.022976765061346063,-0.022976765061346063,-0.022976765061346063,-7.3680855287135225,-7.3680855287135225,-7.3680855287135225,0.0,0.0,0.0,144.06556201360684
659,2020-10-12,153.15693879347882,115.85758137903812,181.3639127039458,153.15693879347882,153.15693879347882,-4.540101456697229,-4.540101456697229,-4.540101456697229,1.8228906089380272,1.8228906089380272,1.8228906089380272,-6.3629920656352565,-6.3629920656352565,-6.3629920656352565,0.0,0.0,0.0,148.6168373367816
660,2020-10-13,153.72371028884442,115.25843613752737,181.04875369327684,153.72371028884442,153.72371028884442,-4.844266601965125,-4.844266601965125,-4.844266601965125,0.8452240310659275,0.8452240310659275,0.8452240310659275,-5.689490633031053,-5.689490633031053,-5.689490633031053,0.0,0.0,0.0,148.87944368687928
661,2020-10-14,154.29048178421021,120.50468751453418,182.77965042898435,154.29048178421021,154.29048178421021,-3.9191255378619463,-3.9191255378619463,-3.9191255378619463,0.9487468804373056,0.9487468804373056,0.9487468804373056,-4.867872418299252,-4.867872418299252,-4.867872418299252,0.0,0.0,0.0,150.37135624634826
662,2020-10-15,154.85725327957584,121.62005993432413,182.28552089755115,154.85725327957584,154.85725327957584,-3.4257370592265146,-3.4257370592265146,-3.4257370592265146,0.4901552135608404,0.4901552135608404,0.4901552135608404,-3.915892272787355,-3.915892272787355,-3.915892272787355,0.0,0.0,0.0,151.43151622034932
663,2020-10-16,155.42402477494144,121.34523150806312,182.58566193031112,155.42402477494144,155.42402477494144,-2.8770606927711966,-2.8770606927711966,-2.8770606927711966,-0.022976765063958043,-0.022976765063958043,-0.022976765063958043,-2.8540839277072383,-2.8540839277072383,-2.8540839277072383,0.0,0.0,0.0,152.54696408217023
664,2020-10-19,157.12433926103864,125.40228152914132,190.8527422238331,157.12433926103864,157.12433926103864,2.5778505692233873,2.5778505692233873,2.5778505692233873,1.8228906089385268,1.8228906089385268,1.8228906089385268,0.7549599602848602,0.7549599602848602,0.7549599602848602,0.0,0.0,0.0,159.70218983026203
665,2020-10-20,157.69111075640427,128.2227976624077,195.38769525528315,157.69111075640427,157.69111075640427,2.8602903941596995,2.8602903941596995,2.8602903941596995,0.8452240310652821,0.8452240310652821,0.8452240310652821,2.0150663630944172,2.0150663630944172,2.0150663630944172,0.0,0.0,0.0,160.55140115056398
666,2020-10-21,158.25788225177007,130.71494526471227,195.4526621743815,158.25788225177007,158.25788225177007,4.209867954809219,4.209867954809219,4.209867954809219,0.9487468804391549,0.9487468804391549,0.9487468804391549,3.2611210743700636,3.2611210743700636,3.2611210743700636,0.0,0.0,0.0,162.4677502065793
667,2020-10-22,158.82465374713567,129.960360447945,196.4178337289736,158.82465374713567,158.82465374713567,4.958779746005723,4.958779746005723,4.958779746005723,0.49015521355654457,0.49015521355654457,0.49015521355654457,4.468624532449178,4.468624532449178,4.468624532449178,0.0,0.0,0.0,163.7834334931414
